cmte_id,cand_id,cand_nm,contbr_city,contbr_st,contbr_zip,contb_receipt_amt,contb_receipt_dt,latlong
C00577130,P60007168,"Sanders, Bernard",TILTON,NH,032765817,50,01-SEP-15,"(43.4294845, -71.5842643)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031041863,50,08-AUG-15,"(43.00885590000001, -71.4477469)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551233,132.94,25-AUG-15,"(43.7260338, -72.14291720000001)"
C00458844,P60006723,"Rubio, Marco",PORTSMOUTH,NH,03801,1000,15-APR-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033013012,50,29-SEP-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033013012,50,29-SEP-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037556612,100,06-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",AMHERST,NH,030312020,76.74,02-JUL-15,"(42.8708242, -71.6080009)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105746,100,23-JUL-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105746,5,23-JUL-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030387259,5,13-AUG-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",HENNIKER,NH,032423311,50,06-AUG-15,"(43.1806781, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033018602,35,02-SEP-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",CANTERBURY,NH,032242304,100,02-SEP-15,"(43.35824420000001, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034312916,111.25,31-AUG-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,31-AUG-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030792351,69,06-JUL-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551535,500,01-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034495500,100,16-JUL-15,"(42.9782657, -71.97569899999999)"
C00577130,P60007168,"Sanders, Bernard",LEE,NH,038616301,500,01-AUG-15,"(43.1088938, -71.014118)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035744917,35,06-AUG-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575324,100,01-AUG-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",GRANTHAM,NH,037530590,500,12-AUG-15,"(43.5187336, -72.12976530000002)"
C00577130,P60007168,"Sanders, Bernard",LONDONDERRY,NH,030533210,100,22-JUL-15,"(42.8680259, -71.37569119999999)"
C00577130,P60007168,"Sanders, Bernard",CLAREMONT,NH,037435300,35,27-JUL-15,"(43.369662, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,53.54,29-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",MILFORD,NH,030554156,10,16-SEP-15,"(42.8185188, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,26-AUG-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034581511,50,01-SEP-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030794103,15,15-JUL-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433707,5,13-AUG-15,"(42.9927468, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",WINCHESTER,NH,034702518,25,19-AUG-15,"(42.7670677, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030622787,35,27-AUG-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",HILLSBOROUGH,NH,032444006,10,29-JUL-15,"(43.1586356, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",LITTLETON,NH,035610272,250,19-JUL-15,"(44.33641069999999, -71.7850294)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,02-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",HAMPTON,NH,038421407,50,05-AUG-15,"(42.9448076, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",PETERBOROUGH,NH,034582012,25,02-SEP-15,"(42.8573814, -71.9282781)"
C00577130,P60007168,"Sanders, Bernard",RYE,NH,038702614,100,05-SEP-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",FRANCONIA,NH,035804801,500,17-JUL-15,"(44.1416895, -71.75257169999999)"
C00577130,P60007168,"Sanders, Bernard",RINDGE,NH,034615926,100,23-AUG-15,"(42.759337, -72.0231125)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551236,150,08-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",HAMPTON,NH,038430157,250,12-JUL-15,"(42.9356464, -70.83867169999999)"
C00577130,P60007168,"Sanders, Bernard",ALSTEAD,NH,036020066,50,02-SEP-15,"(43.1069016, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,250,29-SEP-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",CANAAN,NH,037417460,24.85,23-SEP-15,"(43.6795434, -72.0285561)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204179,65.98,05-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",TILTON,NH,032765817,50,01-AUG-15,"(43.4294845, -71.5842643)"
C00577130,P60007168,"Sanders, Bernard",CLAREMONT,NH,037432421,250,02-JUL-15,"(43.369662, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014746,10,06-AUG-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",NEWBURY,NH,032555905,25,01-SEP-15,"(43.3240003, -72.0231125)"
C00577130,P60007168,"Sanders, Bernard",JACKSON,NH,038460328,100,27-JUL-15,"(44.2261454, -71.2388022)"
C00577130,P60007168,"Sanders, Bernard",ALSTEAD,NH,036020427,500,06-JUL-15,"(43.1069016, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038337505,50,31-JUL-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030605052,21.25,31-AUG-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",FARMINGTON,NH,038353921,5,21-SEP-15,"(43.3526526, -71.0735476)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038203434,250,02-JUL-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",OSSIPEE,NH,038647253,500,31-AUG-15,"(43.7001979, -71.14015739999999)"
C00577130,P60007168,"Sanders, Bernard",BRADFORD,NH,032213102,250,07-JUL-15,"(43.2413836, -71.97569899999999)"
C00577130,P60007168,"Sanders, Bernard",PELHAM,NH,030763570,15,22-SEP-15,"(42.7288342, -71.3230549)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,100,30-JUL-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035744113,1000,28-JUL-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035860583,100,23-JUL-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030384131,100,07-JUL-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",HAMPTON,NH,038421407,50,05-JUL-15,"(42.9448076, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662708,250,29-JUL-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",WILMOT,NH,032870104,50,29-JUL-15,"(43.4468519, -71.9164217)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035864253,24.34,31-AUG-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551538,50,31-AUG-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",GRANTHAM,NH,037530976,10,06-SEP-15,"(43.5187336, -72.12976530000002)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662000,24.53,13-JUL-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,259.4,30-JUL-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037554058,250,06-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",CHESTER,NH,030364001,100,30-JUL-15,"(42.9731785, -71.263663)"
C00577130,P60007168,"Sanders, Bernard",CHESTER,NH,030364001,100,30-AUG-15,"(42.9731785, -71.263663)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035740563,20,25-JUL-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552222,250,10-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",CAMPTON,NH,032231736,250,31-AUG-15,"(43.8303829, -71.69192249999999)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334602,100,01-JUL-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",GREENFIELD,NH,030474839,100,19-AUG-15,"(42.9514721, -71.8689917)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038685716,250,02-JUL-15,"(43.3151806, -70.93684689999999)"
C00577130,P60007168,"Sanders, Bernard",PLAINFIELD,NH,037815140,50,03-JUL-15,"(43.5565118, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033015403,100,01-JUL-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",NEWMARKET,NH,038572141,10,07-AUG-15,"(43.06325080000001, -70.9665682)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038332438,25,12-AUG-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313828,50,28-AUG-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",RYE,NH,038702614,200,24-JUL-15,"(42.9928394, -70.7763169)"
C00577130,P60007168,"Sanders, Bernard",LYME,NH,037683503,250,06-JUL-15,"(43.82501329999999, -72.1184744)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014746,10,06-JUL-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",CENTER HARBOR,NH,032263410,10,08-JUL-15,"(43.71269849999999, -71.49147470000001)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031024809,50,25-AUG-15,"(43.0073961, -71.49523719999999)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030793371,100,14-AUG-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037554058,500,06-AUG-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",ANDOVER,NH,032160450,250,31-AUG-15,"(43.4461125, -71.7978333)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031022321,250,21-JUL-15,"(43.0073961, -71.49523719999999)"
C00577130,P60007168,"Sanders, Bernard",DEERFIELD,NH,030371322,250,01-SEP-15,"(43.1233244, -71.263663)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033015403,200,30-JUL-15,"(43.2086343, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030793371,30,15-AUG-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",HOLLIS,NH,030496210,15,04-AUG-15,"(42.7272362, -71.59613279999999)"
C00577130,P60007168,"Sanders, Bernard",CENTER HARBOR,NH,032263410,2.16,08-AUG-15,"(43.71269849999999, -71.49147470000001)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552211,5,13-AUG-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575324,100,01-SEP-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204687,103,30-JUL-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",CENTER HARBOR,NH,032263410,2,30-SEP-15,"(43.71269849999999, -71.49147470000001)"
C00577130,P60007168,"Sanders, Bernard",GREENLAND,NH,038402205,100,18-AUG-15,"(43.0427206, -70.8476708)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,100,30-JUL-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",CANTERBURY,NH,032242304,100,02-AUG-15,"(43.35824420000001, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",TILTON,NH,032765817,54.41,29-AUG-15,"(43.4294845, -71.5842643)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204687,103,30-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038209109,50,06-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",JAFFREY,NH,034520443,1000,10-AUG-15,"(42.8426433, -72.07051849999999)"
C00577130,P60007168,"Sanders, Bernard",WILTON,NH,030865905,100,31-AUG-15,"(42.8341319, -71.785972)"
C00577130,P60007168,"Sanders, Bernard",SOUTH TAMWORTH,NH,038830028,228.19,25-AUG-15,"(43.8145454, -71.3162914)"
C00577130,P60007168,"Sanders, Bernard",N HAVERHILL,NH,037744819,233.8,25-AUG-15,"(44.094519, -71.9834431)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662000,100,03-AUG-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",WEST LEBANON,NH,037841011,100,30-JUL-15,"(43.6227722, -72.3138748)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014515,25,12-AUG-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038014515,10,12-AUG-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575342,50,19-AUG-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",SUGAR HILL,NH,035864253,70.2,16-AUG-15,"(44.2153053, -71.7977016)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038395501,10,21-AUG-15,"(43.2730872, -70.99034379999999)"
C00577130,P60007168,"Sanders, Bernard",CENTER HARBOR,NH,032263410,100,04-AUG-15,"(43.71269849999999, -71.49147470000001)"
C00577130,P60007168,"Sanders, Bernard",PELHAM,NH,030763570,500,09-JUL-15,"(42.7288342, -71.3230549)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,35,24-JUL-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",WINDHAM,NH,030870873,23.14,25-AUG-15,"(42.792901, -71.3111773)"
C00577130,P60007168,"Sanders, Bernard",SALEM,NH,030792351,69,06-AUG-15,"(42.7768318, -71.2161428)"
C00577130,P60007168,"Sanders, Bernard",HOLLIS,NH,030496210,35,30-AUG-15,"(42.7272362, -71.59613279999999)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433822,10,07-AUG-15,"(42.9927468, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",W CHESTERFLD,NH,034663673,10,21-AUG-15,"(42.9029567, -72.5086511)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,03820,100,15-JUL-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",NELSON,NH,034575342,25,31-AUG-15,"(43.0012495, -72.1179169)"
C00577130,P60007168,"Sanders, Bernard",DOVER,NH,038204179,5,08-AUG-15,"(43.1819713, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",LYME,NH,037683109,250,03-AUG-15,"(43.82501329999999, -72.1184744)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,111.25,25-AUG-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",LYME,NH,037683615,50,01-SEP-15,"(43.82501329999999, -72.1184744)"
C00577130,P60007168,"Sanders, Bernard",HOLLIS,NH,030496201,50,01-SEP-15,"(42.7272362, -71.59613279999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551225,100,02-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034313828,50,28-JUL-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",DURHAM,NH,038244205,10,02-JUL-15,"(43.13396789999999, -70.9264635)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551538,100,30-JUL-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038673354,500,19-AUG-15,"(43.3104064, -70.99034379999999)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038673354,25,19-AUG-15,"(43.3104064, -70.99034379999999)"
C00577130,P60007168,"Sanders, Bernard",EAST HAMPSTEAD,NH,038262443,250,19-AUG-15,"(42.8888549, -71.1270268)"
C00577130,P60007168,"Sanders, Bernard",CONTOOCOOK,NH,032292564,50,05-AUG-15,"(43.1947744, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031036684,50,30-JUL-15,"(42.9561485, -71.4418101)"
C00577130,P60007168,"Sanders, Bernard",BETHLEHEM,NH,035744917,250,10-JUL-15,"(44.2782061, -71.6622795)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037661820,2700,12-AUG-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030384839,500,30-JUL-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",DUBLIN,NH,034440321,100,30-SEP-15,"(42.8917795, -72.0823688)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030632719,500,06-JUL-15,"(42.7795584, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",CLAREMONT,NH,037434328,45,22-AUG-15,"(43.369662, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",PLAINFIELD,NH,037815140,50,03-AUG-15,"(43.5565118, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",BOW,NH,033044707,29.53,02-AUG-15,"(43.13366329999999, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",NORTH HAMPTON,NH,038622021,100,06-JUL-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551236,10,28-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,20,30-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,30-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",SANBORNTON,NH,032692426,250,26-AUG-15,"(43.5134592, -71.5849532)"
C00577130,P60007168,"Sanders, Bernard",STRATHAM,NH,038852401,100,07-AUG-15,"(43.0134532, -70.89523369999999)"
C00577130,P60007168,"Sanders, Bernard",PORTSMOUTH,NH,038015547,50,05-AUG-15,"(43.0874906, -70.83577919999999)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334602,100,01-SEP-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",WEST LEBANON,NH,037841011,100,31-AUG-15,"(43.6227722, -72.3138748)"
C00577130,P60007168,"Sanders, Bernard",MERRIMACK,NH,030543230,300,24-AUG-15,"(42.855038, -71.51304449999999)"
C00577130,P60007168,"Sanders, Bernard",ACWORTH,NH,036010072,300,13-JUL-15,"(43.2309513, -72.319273)"
C00577130,P60007168,"Sanders, Bernard",WILMOT,NH,032874534,300,08-JUL-15,"(43.4468519, -71.9164217)"
C00577130,P60007168,"Sanders, Bernard",HAMPTON,NH,038421407,50,05-SEP-15,"(42.9448076, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",TILTON,NH,032765817,50,06-SEP-15,"(43.4294845, -71.5842643)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034496011,50,25-SEP-15,"(42.9782657, -71.97569899999999)"
C00577130,P60007168,"Sanders, Bernard",WILMOT,NH,032870104,50,29-SEP-15,"(43.4468519, -71.9164217)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030387259,8,08-SEP-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",HANCOCK,NH,034495500,100,16-SEP-15,"(42.9782657, -71.97569899999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552232,35,16-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",EXETER,NH,038334373,250,21-SEP-15,"(42.9996568, -70.9784562)"
C00577130,P60007168,"Sanders, Bernard",MANCHESTER,NH,031036684,10,21-SEP-15,"(42.9561485, -71.4418101)"
C00577130,P60007168,"Sanders, Bernard",HOLLIS,NH,030496210,15,04-SEP-15,"(42.7272362, -71.59613279999999)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105343,100,14-SEP-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030603718,121.25,20-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030622787,7,29-SEP-15,"(42.7189172, -71.4893013)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,10,23-SEP-15,"(43.6860602, -71.29824390000002)"
C00577130,P60007168,"Sanders, Bernard",MELVIN VILLAGE,NH,03850,10,23-SEP-15,"(43.6860602, -71.29824390000002)"
C00577130,P60007168,"Sanders, Bernard",HOLLIS,NH,030496201,25,22-SEP-15,"(42.7272362, -71.59613279999999)"
C00577130,P60007168,"Sanders, Bernard",GREENLAND,NH,038402213,365,28-SEP-15,"(43.0427206, -70.8476708)"
C00577130,P60007168,"Sanders, Bernard",FRANCESTOWN,NH,030433707,10,30-SEP-15,"(42.9927468, -71.8334145)"
C00577130,P60007168,"Sanders, Bernard",NEWMARKET,NH,038572141,50,28-SEP-15,"(43.06325080000001, -70.9665682)"
C00577130,P60007168,"Sanders, Bernard",CONCORD,NH,033034000,50,21-SEP-15,"(43.3071121, -71.69106599999999)"
C00581876,P60003670,"Kasich, John R.",NORTH HAMPTON,NH,038622101,500,28-AUG-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037551301,100,28-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",MILFORD,NH,030553130,10,29-SEP-15,"(42.8185188, -71.69106599999999)"
C00577130,P60007168,"Sanders, Bernard",NASHUA,NH,030604506,10,29-SEP-15,"(42.7470311, -71.4596201)"
C00577130,P60007168,"Sanders, Bernard",ALSTEAD,NH,036020427,100,14-SEP-15,"(43.1069016, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",ROCHESTER,NH,038685716,100,24-SEP-15,"(43.3151806, -70.93684689999999)"
C00577130,P60007168,"Sanders, Bernard",ENFIELD,NH,037483838,35,30-SEP-15,"(43.598941, -72.1070112)"
C00577130,P60007168,"Sanders, Bernard",NEWBURY,NH,032555905,35,13-SEP-15,"(43.3240003, -72.0231125)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034314331,10,23-SEP-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",KEENE,NH,034314331,10,23-SEP-15,"(42.9561414, -72.3074326)"
C00577130,P60007168,"Sanders, Bernard",BEDFORD,NH,031105343,15,23-SEP-15,"(42.9457529, -71.5486562)"
C00577130,P60007168,"Sanders, Bernard",CORNISH,NH,037454715,100,29-SEP-15,"(43.4818556, -72.3074326)"
C00581876,P60003670,"Kasich, John R.",NORTH HAMPTON,NH,038622229,2700,27-AUG-15,"(42.98234410000001, -70.8238874)"
C00581876,P60003670,"Kasich, John R.",NORTH HAMPTON,NH,038622229,2700,27-AUG-15,"(42.98234410000001, -70.8238874)"
C00577130,P60007168,"Sanders, Bernard",LEBANON,NH,037662509,50,18-SEP-15,"(43.6217757, -72.24923509999999)"
C00577130,P60007168,"Sanders, Bernard",RAYMOND,NH,030771613,20,11-SEP-15,"(43.028854, -71.20426189999999)"
C00577130,P60007168,"Sanders, Bernard",HANOVER,NH,037552140,100,06-SEP-15,"(43.7260338, -72.14291720000001)"
C00577130,P60007168,"Sanders, Bernard",DERRY,NH,030384839,100,30-SEP-15,"(42.8976471, -71.2715443)"
C00577130,P60007168,"Sanders, Bernard",WONALANCET,NH,038975571,10,30-SEP-15,"(43.9081789, -71.3348819)"
C00581876,P60003670,"Kasich, John R.",NORTH HAMPTON,NH,038622101,500,28-AUG-15,"(42.98234410000001, -70.8238874)"
